Region,category,cat_score,childRegions,RId
USA California,beach,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,nature & wildlife,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,entertainment,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,wintersports,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,watersports,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,culinary,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,cities & architecture,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,shopping,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,jan,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,feb,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,mar,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,apr,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,culture,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA Florida,entertainment,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,nature & wildlife,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,hiking,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,beach,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,watersports,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,wintersports,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,apr,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,culinary,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,average weekly cost,0.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,culture,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,Weeks to Lower Quantile,8.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,dec,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,nov,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,oct,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,sep,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,aug,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,Safety from crime,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,jun,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,cities & architecture,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,shopping,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,jul,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,jan,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,feb,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,mar,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,may,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Florida,Weeks to Upper Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",168
USA Great Plains,dec,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,nov,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,average weekly cost,0.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,Weeks to Lower Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,oct,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,sep,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,aug,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,jul,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,jun,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,Weeks to Upper Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,cities & architecture,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,apr,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,Safety from crime,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,nature & wildlife,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,hiking,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,beach,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,watersports,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,may,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,entertainment,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,culture,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,culinary,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,shopping,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,jan,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,feb,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,mar,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Great Plains,wintersports,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",169
USA Hawaii,average weekly cost,0.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,nature & wildlife,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,Safety from crime,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,watersports,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,entertainment,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,dec,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,nov,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
USA Hawaii,oct,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",170
